created_at,favorite_count,hashtags,retweet_count,text
Tue Jul 24 03:34:49 +0000 2018,0,['CarrFire'],0,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations… https://t.co/Ugm5ULTzZD"
Tue Jul 24 03:31:51 +0000 2018,0,[],0,"RT @KRCR7: CARR FIRE VIDEO: Check out this incredible video sent to us by Dan Ryant of the Carr Fire. Officials say the fire is 1,000 acres…"
Tue Jul 24 03:29:13 +0000 2018,0,"['PyroCu', 'CarrFire', 'PyroCb', 'GOES16']",0,RT @nplareau: Colder cloud tops now occurring on #PyroCu from #CarrFire suggesting possible transition to #PyroCb. #GOES16 #daytimecloudpha…
Tue Jul 24 03:28:19 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:24:25 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 03:24:13 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:23:58 +0000 2018,0,['CarrFire'],0,"RT @Dozerman42: We’re ready to unload and start cutting line on the #CarrFire in French Gulch,  time to cut line and save this town. https:…"
Tue Jul 24 03:23:27 +0000 2018,0,['CarrFire'],0,RT @krcrphoto: #CarrFire off 299. Crews are making sure it does not jump over 299W. https://t.co/B3pHUvfyNe
Tue Jul 24 03:23:20 +0000 2018,39,"['Whiskeytown', 'CarrFire', 'OnlyYou']",12,Not your typical #Whiskeytown sunset. #CarrFire #OnlyYou https://t.co/1cNHuJFHAo
Tue Jul 24 03:21:27 +0000 2018,0,['CarrFire'],0,"Retweeted Caltrans District 2 (@CaltransD2):

SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastb… https://t.co/CShJaHp0eb"
Tue Jul 24 03:21:24 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:20:36 +0000 2018,0,['CarrFire'],0,"RT @sacbee_news: Fire blocks Highway 299 in Shasta County, burning through Whiskeytown National Park https://t.co/vhdyQycRyX #CarrFire"
Tue Jul 24 03:20:22 +0000 2018,0,['CarrFire'],0,RT @ashulman_RS: The sun is bright red right now from the #CarrFire https://t.co/CNpmPqC2QL
Tue Jul 24 03:19:05 +0000 2018,109,['CarrFire'],11,"We’re ready to unload and start cutting line on the #CarrFire in French Gulch,  time to cut line and save this town. https://t.co/mnoWvfA1cf"
Tue Jul 24 03:16:13 +0000 2018,0,['CarrFire'],0,RT @ilike_mike: Highway 299 is closed on the Shasta County side due to the #CarrFire. Evacs happening in community of French Gulch. Evac Ce…
Tue Jul 24 03:13:16 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Road https…
Tue Jul 24 03:11:56 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Road https…
Tue Jul 24 03:11:13 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.  #CAwx #…
Tue Jul 24 03:10:28 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 03:09:12 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Tue Jul 24 03:08:58 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 03:07:17 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 03:05:27 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:04:44 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:04:37 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 03:04:18 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 03:04:05 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Tue Jul 24 03:03:54 +0000 2018,8,['CarrFire'],11,SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westboun… https://t.co/82u0uRKEoG
Tue Jul 24 03:01:52 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 03:01:08 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 02:59:03 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 02:55:16 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 02:50:41 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 02:49:56 +0000 2018,0,[],0,"RT @KRCR7: CARR FIRE VIDEO: Check out this incredible video sent to us by Dan Ryant of the Carr Fire. Officials say the fire is 1,000 acres…"
Tue Jul 24 02:49:52 +0000 2018,0,['CarrFire'],0,RT @ilike_mike: #CarrFire evac center will now be located at Weaverville Elementary (no longer at the high school). The Fire continues to s…
Tue Jul 24 02:49:24 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 02:48:48 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 02:47:33 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 02:45:23 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.  #CAwx #…
Tue Jul 24 02:44:15 +0000 2018,0,['CarrFire'],0,RT @ilike_mike: Highway 299 is closed on the Shasta County side due to the #CarrFire. Evacs happening in community of French Gulch. Evac Ce…
Tue Jul 24 02:43:25 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 02:42:51 +0000 2018,6,['CarrFire'],6,"Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that… https://t.co/LmEmrSGINi"
Tue Jul 24 02:42:46 +0000 2018,0,['CarrFire'],0,RT @NuriddinARC: Shasta High School has been set up as an evacuation Center for the #CarrFire for those evacuating east.
Tue Jul 24 02:42:03 +0000 2018,0,[],0,"RT @KRCR7: CARR FIRE VIDEO: Check out this incredible video sent to us by Dan Ryant of the Carr Fire. Officials say the fire is 1,000 acres…"
Tue Jul 24 02:37:22 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
